Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,39.94846521,10.45920442,50.40766964,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.97317436,10.46007372,50.43324808,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.99851543,10.46098282,50.45949824,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.02449047,10.46193218,50.48642266,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.05110098,10.46292228,50.51402326,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.07834787,10.46395353,50.5423014,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.10623147,10.46502632,50.57125779,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.13475151,10.46614097,50.60089248,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.16390712,10.46729772,50.63120484,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.19369684,10.46849674,50.66219358,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.22411863,10.46973816,50.69385679,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.25516983,10.47102201,50.72619184,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.28684719,10.47234828,50.75919547,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.31914679,10.47371689,50.79286368,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.35206404,10.47512771,50.82719174,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.3855937,10.47658048,50.86217418,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.41972985,10.47807492,50.89780477,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.45446593,10.47961062,50.93407655,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.48979473,10.48118712,50.97098185,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.5257084,10.48280388,51.00851228,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.56219849,10.48446025,51.04665875,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.59925596,10.48615549,51.08541145,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.63687113,10.48788879,51.12475991,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.67503365,10.48965927,51.16469292,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.71373258,10.49146602,51.2051986,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.75295631,10.49330807,51.24626438,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.79269266,10.49518437,51.28787703,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.83292889,10.49709379,51.33002268,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.87365175,10.49903514,51.3726869,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.91484748,10.50100721,51.41585469,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,40.95650178,10.50300868,51.45951047,-605.0000721,-1,-1,-1,-1
