Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,2,3.398739425,294.227326,2934.162571,-1,-1
1.71E+12,2,3.3988859,294.2146418,2934.16156,-1,-1
1.71E+12,2,3.399031949,294.2019958,2934.160562,-1,-1
1.71E+12,2,3.399177593,294.1893861,2934.159577,-1,-1
1.71E+12,2,3.399322855,294.1768107,2934.158608,-1,-1
1.71E+12,2,3.399467761,294.1642675,2934.157656,-1,-1
1.71E+12,2,3.399612346,294.1517534,2934.156722,-1,-1
1.71E+12,2,3.399756641,294.1392657,2934.155805,-1,-1
1.71E+12,2,3.399900676,294.1268018,2934.154906,-1,-1
1.71E+12,2,3.400044481,294.1143593,2934.154031,-1,-1
1.71E+12,2,3.400188088,294.1019353,2934.153179,-1,-1
1.71E+12,2,3.40033153,294.0895268,2934.152351,-1,-1
1.71E+12,2,3.400474846,294.0771308,2934.15155,-1,-1
1.71E+12,2,3.400618071,294.0647439,2934.150778,-1,-1
1.71E+12,2,3.400761244,294.052363,2934.150036,-1,-1
1.71E+12,2,3.400904402,294.0399848,2934.149326,-1,-1
1.71E+12,2,3.401047588,294.0276055,2934.148653,-1,-1
1.71E+12,2,3.401190843,294.0152218,2934.148017,-1,-1
1.71E+12,2,3.401334209,294.0028299,2934.147418,-1,-1
1.71E+12,2,3.401477732,293.990426,2934.146857,-1,-1
1.71E+12,2,3.401621455,293.9780062,2934.146336,-1,-1
1.71E+12,2,3.401765421,293.9655669,2934.145854,-1,-1
1.71E+12,2,3.401909674,293.9531043,2934.145415,-1,-1
1.71E+12,2,3.402054261,293.9406144,2934.145021,-1,-1
1.71E+12,2,3.402199225,293.9280935,2934.144672,-1,-1
1.71E+12,2,3.40234461,293.9155376,2934.14437,-1,-1
1.71E+12,2,3.402490466,293.9029427,2934.144114,-1,-1
1.71E+12,2,3.40263684,293.8903045,2934.143904,-1,-1
1.71E+12,2,3.402783786,293.8776185,2934.143739,-1,-1
1.71E+12,2,3.402931354,293.8648804,2934.143623,-1,-1
1.71E+12,2,3.403079589,293.8520862,2934.143558,-1,-1
1.71E+12,2,3.403228537,293.839232,2934.143544,-1,-1
1.71E+12,2,3.403378242,293.8263141,2934.14358,-1,-1
1.71E+12,2,3.403528746,293.8133288,2934.143667,-1,-1
1.71E+12,2,3.403680094,293.8002723,2934.143805,-1,-1
1.71E+12,2,3.403832327,293.7871409,2934.143994,-1,-1
1.71E+12,2,3.403985486,293.7739312,2934.144235,-1,-1
1.71E+12,2,3.404139613,293.7606396,2934.144531,-1,-1
1.71E+12,2,3.404294746,293.7472628,2934.14488,-1,-1
1.71E+12,2,3.404450922,293.7337976,2934.145282,-1,-1
1.71E+12,2,3.404608175,293.7202412,2934.145733,-1,-1
1.71E+12,2,3.404766536,293.7065908,2934.146234,-1,-1
1.71E+12,2,3.404926035,293.6928439,2934.146781,-1,-1
1.71E+12,2,3.405086699,293.6789981,2934.147374,-1,-1
1.71E+12,2,3.405248558,293.6650508,2934.148013,-1,-1
1.71E+12,2,3.405411638,293.6509999,2934.148697,-1,-1
1.71E+12,2,3.405575964,293.6368432,2934.149421,-1,-1
1.71E+12,2,3.405741557,293.6225788,2934.150182,-1,-1
1.71E+12,2,3.405908438,293.6082052,2934.150982,-1,-1
1.71E+12,2,3.40607662,293.5937209,2934.151817,-1,-1
1.71E+12,2,3.406246119,293.5791247,2934.152687,-1,-1
1.71E+12,2,3.406416949,293.5644155,2934.153593,-1,-1
1.71E+12,2,3.406589121,293.5495922,2934.154536,-1,-1
1.71E+12,2,3.406762645,293.534654,2934.155511,-1,-1
1.71E+12,2,3.406937529,293.5196003,2934.156516,-1,-1
1.71E+12,2,3.407113779,293.5044306,2934.157551,-1,-1
1.71E+12,2,3.407291394,293.4891448,2934.158613,-1,-1
1.71E+12,2,3.407470372,293.4737433,2934.1597,-1,-1
1.71E+12,2,3.407650705,293.4582266,2934.160815,-1,-1
1.71E+12,2,3.407832384,293.4425956,2934.161956,-1,-1
1.71E+12,2,3.408015397,293.4268515,2934.16312,-1,-1
1.71E+12,2,3.408199731,293.4109951,2934.164302,-1,-1
1.71E+12,2,3.408385372,293.3950279,2934.165503,-1,-1
1.71E+12,2,3.408572303,293.3789512,2934.16672,-1,-1
1.71E+12,2,3.408760507,293.3627664,2934.16795,-1,-1
1.71E+12,2,3.408949966,293.3464754,2934.169195,-1,-1
1.71E+12,2,3.409140655,293.3300801,2934.170452,-1,-1
1.71E+12,2,3.409332549,293.3135825,2934.171719,-1,-1
1.71E+12,2,3.409525622,293.2969852,2934.172993,-1,-1
1.71E+12,2,3.409719846,293.2802905,2934.174276,-1,-1
1.71E+12,2,3.409915195,293.2635004,2934.175564,-1,-1
1.71E+12,2,3.410111636,293.2466181,2934.176854,-1,-1
1.71E+12,2,3.410309131,293.2296467,2934.178147,-1,-1
1.71E+12,2,3.410507641,293.2125896,2934.179439,-1,-1
1.71E+12,2,3.410707125,293.1954503,2934.180729,-1,-1
1.71E+12,2,3.410907539,293.1782325,2934.182014,-1,-1
1.71E+12,2,3.411108841,293.16094,2934.183298,-1,-1
1.71E+12,2,3.411310987,293.1435765,2934.184577,-1,-1
1.71E+12,2,3.411513937,293.1261455,2934.185849,-1,-1
1.71E+12,2,3.411717646,293.1086508,2934.187111,-1,-1
1.71E+12,2,3.411922066,293.0910966,2934.18836,-1,-1
1.71E+12,2,3.412127142,293.0734875,2934.189592,-1,-1
1.71E+12,2,3.412332822,293.0558281,2934.190806,-1,-1
1.71E+12,2,3.412539054,293.0381229,2934.192005,-1,-1
1.71E+12,2,3.41274578,293.0203767,2934.193186,-1,-1
1.71E+12,2,3.412952946,293.0025943,2934.194347,-1,-1
1.71E+12,2,3.413160494,292.9847807,2934.195487,-1,-1
1.71E+12,2,3.413368371,292.9669404,2934.196606,-1,-1
1.71E+12,2,3.413576519,292.9490783,2934.197699,-1,-1
1.71E+12,2,3.413784882,292.9311994,2934.198767,-1,-1
1.71E+12,2,3.413993398,292.9133088,2934.199812,-1,-1
1.71E+12,2,3.414202004,292.8954121,2934.200829,-1,-1
1.71E+12,2,3.414410639,292.8775145,2934.201815,-1,-1
1.71E+12,2,3.414619245,292.8596208,2934.202769,-1,-1
1.71E+12,2,3.414827762,292.8417363,2934.203688,-1,-1
1.71E+12,2,3.415036132,292.823866,2934.20457,-1,-1
1.71E+12,2,3.415244298,292.8060148,2934.205415,-1,-1
1.71E+12,2,3.4154522,292.7881877,2934.206227,-1,-1
1.71E+12,2,3.415659784,292.7703895,2934.207003,-1,-1
1.71E+12,2,3.415866989,292.7526252,2934.207743,-1,-1
1.71E+12,2,3.416073756,292.7349001,2934.208444,-1,-1
1.71E+12,2,3.416280031,292.7172187,2934.209107,-1,-1
1.71E+12,2,3.416485763,292.6995854,2934.209727,-1,-1
1.71E+12,2,3.416690899,292.6820047,2934.210307,-1,-1
1.71E+12,2,3.416895384,292.6644814,2934.21085,-1,-1
1.71E+12,2,3.417099168,292.6470197,2934.211355,-1,-1
1.71E+12,2,3.417302202,292.6296238,2934.211821,-1,-1
1.71E+12,2,3.417504431,292.6122984,2934.212246,-1,-1
1.71E+12,2,3.417705806,292.5950477,2934.212631,-1,-1
1.71E+12,2,3.417906278,292.5778759,2934.212974,-1,-1
1.71E+12,2,3.418105801,292.5607869,2934.213275,-1,-1
1.71E+12,2,3.41830433,292.5437846,2934.213534,-1,-1
1.71E+12,2,3.418501825,292.5268724,2934.213751,-1,-1
1.71E+12,2,3.418698241,292.510054,2934.213925,-1,-1
1.71E+12,2,3.418893535,292.4933333,2934.214056,-1,-1
1.71E+12,2,3.419087668,292.4767134,2934.214145,-1,-1
