Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,2,3.143927509,318.0735417,2934.239755,-1,-1
1.71E+12,2,3.143935055,318.0727784,2934.241238,-1,-1
1.71E+12,2,3.143942647,318.0720104,2934.242712,-1,-1
1.71E+12,2,3.143950286,318.0712376,2934.244174,-1,-1
1.71E+12,2,3.143957976,318.0704596,2934.245625,-1,-1
1.71E+12,2,3.14396572,318.0696762,2934.247066,-1,-1
1.71E+12,2,3.143973522,318.068887,2934.248495,-1,-1
1.71E+12,2,3.143981387,318.0680914,2934.249913,-1,-1
1.71E+12,2,3.143989318,318.067289,2934.251318,-1,-1
1.71E+12,2,3.143997322,318.0664793,2934.252704,-1,-1
1.71E+12,2,3.144005398,318.0656623,2934.254073,-1,-1
1.71E+12,2,3.144013553,318.0648373,2934.255425,-1,-1
1.71E+12,2,3.144021792,318.0640038,2934.256757,-1,-1
1.71E+12,2,3.144030121,318.0631611,2934.258069,-1,-1
1.71E+12,2,3.144038545,318.062309,2934.259364,-1,-1
1.71E+12,2,3.144047066,318.0614469,2934.260638,-1,-1
1.71E+12,2,3.144055689,318.0605745,2934.261887,-1,-1
1.71E+12,2,3.144064416,318.0596916,2934.263111,-1,-1
1.71E+12,2,3.144073254,318.0587975,2934.264311,-1,-1
1.71E+12,2,3.144082208,318.0578917,2934.265483,-1,-1
1.71E+12,2,3.144091279,318.056974,2934.266627,-1,-1
1.71E+12,2,3.144100469,318.0560442,2934.267744,-1,-1
1.71E+12,2,3.144109778,318.0551025,2934.268834,-1,-1
1.71E+12,2,3.144119206,318.0541487,2934.269891,-1,-1
1.71E+12,2,3.144128757,318.0531825,2934.270917,-1,-1
1.71E+12,2,3.144138434,318.0522034,2934.271908,-1,-1
1.71E+12,2,3.144148241,318.0512113,2934.27286,-1,-1
1.71E+12,2,3.144158177,318.0502061,2934.273772,-1,-1
1.71E+12,2,3.144168246,318.0491874,2934.274645,-1,-1
1.71E+12,2,3.144178451,318.048155,2934.275479,-1,-1
1.71E+12,2,3.144188795,318.0471086,2934.27627,-1,-1
1.71E+12,2,3.144199278,318.046048,2934.277022,-1,-1
1.71E+12,2,3.144209904,318.0449731,2934.277731,-1,-1
1.71E+12,2,3.144220672,318.0438838,2934.278394,-1,-1
1.71E+12,2,3.144231584,318.0427799,2934.279012,-1,-1
1.71E+12,2,3.144242642,318.0416612,2934.279585,-1,-1
1.71E+12,2,3.144253848,318.0405276,2934.280112,-1,-1
1.71E+12,2,3.144265201,318.0393791,2934.280595,-1,-1
1.71E+12,2,3.1442767,318.0382158,2934.28104,-1,-1
1.71E+12,2,3.144288342,318.0370381,2934.281447,-1,-1
1.71E+12,2,3.144300129,318.0358458,2934.281812,-1,-1
1.71E+12,2,3.14431206,318.0346388,2934.282139,-1,-1
1.71E+12,2,3.144324138,318.033417,2934.282428,-1,-1
1.71E+12,2,3.144336363,318.0321804,2934.282674,-1,-1
1.71E+12,2,3.144348737,318.0309287,2934.28288,-1,-1
1.71E+12,2,3.144361257,318.0296622,2934.283046,-1,-1
