Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,14.51520235,9.266719547,23.7819219,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.51748003,9.267098938,23.78457897,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.51978549,9.267484446,23.78726993,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.52211818,9.267875444,23.78999363,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.52447757,9.268271265,23.79274883,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.52686306,9.268671198,23.79553426,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.52927408,9.269074498,23.79834858,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.53171001,9.269480383,23.80119039,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.53417021,9.269888043,23.80405825,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.53665404,9.270296636,23.80695067,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.53916086,9.27070529,23.80986615,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.54168999,9.271113114,23.81280311,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.54424076,9.271519192,23.81575995,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.54681244,9.271922587,23.81873503,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.54940433,9.272322345,23.82172667,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.55201568,9.272717496,23.82473318,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.55464576,9.273107051,23.82775281,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.5572938,9.273490008,23.83078381,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.55995905,9.273865357,23.83382441,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.56264074,9.274232084,23.83687282,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.56533809,9.274589164,23.83992725,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.56805031,9.274935569,23.84298588,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.57077663,9.275270268,23.8460469,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.57351624,9.275592232,23.84910848,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.57626836,9.275900445,23.85216881,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.57903219,9.276193903,23.8552261,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.58180695,9.276471615,23.85827856,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.58459183,9.276732607,23.86132444,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.58738607,9.276975932,23.864362,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.59018886,9.277200664,23.86738952,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.59299942,9.2774059,23.87040532,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.59581696,9.277590753,23.87340771,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.59864071,9.277754359,23.87639507,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.60146992,9.277895886,23.87936581,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.60430384,9.278014542,23.88231838,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.60714171,9.278109573,23.88525129,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.60998282,9.278180276,23.8881631,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.61282644,9.278225984,23.89105242,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.61567185,9.278246041,23.89391789,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.61851835,9.278239786,23.89675814,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.62136528,9.278206489,23.89957176,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.624212,9.278145274,23.90235728,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.627058,9.278055046,23.90511305,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.62990288,9.277934477,23.90783736,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.63274637,9.277782104,23.91052848,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.6355884,9.277596395,23.9131848,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.6384291,9.277375724,23.91580482,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.64126884,9.277118341,23.91838718,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.64410832,9.276822429,23.92093075,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.64694858,9.276486155,23.92343473,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.64979101,9.27610776,23.92589877,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.65263735,9.275685688,23.92832304,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.65548959,9.27521857,23.93070816,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.65834985,9.274705383,23.93305523,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.66122019,9.274145889,23.93536608,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.66410252,9.273540772,23.93764329,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.66699837,9.272891833,23.9398902,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.66990861,9.272202381,23.94211099,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.6728336,9.271476884,23.94431048,-605.0000721,-1,-1,-1,-1
