Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,3,0.022593555,100871.2919,2931.367606,1.332219047,1.691146105
1.71E+12,3,0.023631739,100384.8981,2931.368255,1.479459415,1.919269032
1.71E+12,3,0.024727896,99874.75822,2931.36887,1.631933036,2.16142031
1.71E+12,3,0.025883649,99340.36318,2931.369448,1.789559408,2.41807402
1.71E+12,3,0.027100569,98781.23896,2931.369989,1.952238188,2.689695007
1.71E+12,3,0.028380164,98196.94872,2931.370491,2.119848828,2.97673703
1.71E+12,3,0.02972387,97587.09232,2931.370954,2.292250303,3.279640869
1.71E+12,3,0.031133052,96951.30892,2931.371379,2.469280926,3.598832428
1.71E+12,3,0.032608993,96289.28092,2931.371767,2.65075825,3.934720829
1.71E+12,3,0.03415289,95600.73614,2931.372116,2.836479076,4.287672992
1.71E+12,3,0.035765846,94885.45,2931.372425,3.026219549,4.658008008
1.71E+12,3,0.037448861,94143.24746,2931.372693,3.219735355,5.046016669
1.71E+12,3,0.039202833,93374.00486,2931.372921,3.416762024,5.451959305
1.71E+12,3,0.041028541,92577.65163,2931.373107,3.617015323,5.876063626
1.71E+12,3,0.04292665,91754.17182,2931.373254,3.820191764,6.318522582
1.71E+12,3,0.044897702,90903.60541,2931.373362,4.025969198,6.779492248
1.71E+12,3,0.046942111,90026.04959,2931.373431,4.234007522,7.259089757
1.71E+12,3,0.049060157,89121.65969,2931.37346,4.443949474,7.757391281
1.71E+12,3,0.051251981,88190.65003,2931.37345,4.655421527,8.27443008
1.71E+12,3,0.053517583,87233.29453,2931.373399,4.868034879,8.810194622
1.71E+12,3,0.055856818,86249.92711,2931.373309,5.081386529,9.364626802
1.71E+12,3,0.058269391,85240.94187,2931.373181,5.295060437,9.937620253
1.71E+12,3,0.060754854,84206.79149,2931.373014,5.508628774,10.52901878
1.71E+12,3,0.063312609,83147.98883,2931.372807,5.721653238,11.13861491
1.71E+12,3,0.065941898,82065.10638,2931.372563,5.933686447,11.76614857
