Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,66.25940083,5.433313581,71.69271441,-129.6403088,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.26220659,5.433054191,71.69526078,-129.6393201,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.2650786,5.432801403,71.69788,-129.6382849,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.26801557,5.432555973,71.70057154,-129.6372031,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.27101604,5.432318646,71.70333469,-129.6360745,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.27407846,5.432090163,71.70616863,-129.6348992,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.27720113,5.43187128,71.70907241,-129.6336773,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.28038218,5.431662754,71.71204493,-129.6324091,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.28361958,5.431465338,71.71508492,-129.6310951,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.28691112,5.431279788,71.7181909,-129.6297358,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.29025437,5.431106877,71.72136125,-129.6283318,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.29364682,5.430947378,71.72459419,-129.6268843,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.29708576,5.430802037,71.7278878,-129.6253941,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.30056837,5.430671596,71.73123997,-129.6238626,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.30409167,5.430556893,71.73464856,-129.6222911,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.30765246,5.430458832,71.73811129,-129.6206811,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.31124745,5.430378277,71.74162573,-129.6190344,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.31487323,5.430316057,71.74518929,-129.6173529,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.3185262,5.430272995,71.7487992,-129.6156386,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.32220264,5.430249932,71.75245258,-129.6138938,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.32589869,5.430247721,71.75614641,-129.612121,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.32961032,5.430267202,71.75987752,-129.6103229,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.33333343,5.430309181,71.76364261,-129.6085022,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.33706381,5.430374438,71.76743825,-129.6066621,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.34079711,5.430463729,71.77126084,-129.6048059,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.34452883,5.430577805,71.77510663,-129.6029371,-1,-1,-1,-1
